Age,Gender,Weight (kg),Height (m),BMI,Daily meals frequency,meal_name,meal_type,diet_type,cooking_method,Carbs,Proteins,Fats,Calories,Workout_Type,Calories_Burned,cal_balance,goal_label,meal_name_raw,meal_type_raw,diet_type_raw,cooking_method_raw
38.01,1,59.27,1.72,20.03,1.99,146,0,2,6,243.83,97.65,65.05,1689,1,1424.41,264.59,0,Steamed Breakfast Low-Carb,Breakfast,Low-Carb,Steamed
45.86,1,95.09,1.82,28.71,1.97,91,3,1,3,197.66,78.88,53.21,2452,3,1058.4,1393.6,0,Grilled Snack Keto,Snack,Keto,Grilled
54.25,0,78.15,1.6,30.53,3.99,72,0,0,3,175.79,70.13,47.11,2095,3,790.68,1304.32,0,Grilled Breakfast Balanced,Breakfast,Balanced,Grilled
20.01,0,75.1,1.58,30.08,3.99,162,3,0,6,254.13,102.21,68.65,2096,3,750.05,1345.95,0,Steamed Snack Balanced,Snack,Balanced,Steamed
42.78,1,70.18,1.66,25.47,2.99,38,2,2,1,270.46,108.29,72.24,1872,2,980.1,891.9,0,Boiled Lunch Low-Carb,Lunch,Low-Carb,Boiled
50.69,0,63.93,1.8,19.73,1.99,149,0,5,6,200.64,81.15,54.02,1837,0,1028.06,808.94,0,Steamed Breakfast Vegetarian,Breakfast,Vegetarian,Steamed
26.43,0,76.53,1.7,26.48,3.0,9,1,3,0,422.91,169.13,112.96,2140,1,1160.54,979.46,0,Baked Dinner Paleo,Dinner,Paleo,Baked
32.81,0,81.94,1.99,20.69,2.01,142,3,4,5,193.49,77.56,52.02,2178,3,1241.15,936.85,0,Roasted Snack Vegan,Snack,Vegan,Roasted
38.91,0,105.92,1.99,26.75,4.01,134,2,2,5,182.69,73.31,48.71,2832,0,712.8,2119.2,0,Roasted Lunch Low-Carb,Lunch,Low-Carb,Roasted
20.3,1,71.71,1.69,25.11,2.0,136,2,4,5,272.52,109.53,72.38,2005,3,920.06,1084.94,0,Roasted Lunch Vegan,Lunch,Vegan,Roasted
27.28,0,106.54,1.86,30.8,1.99,33,1,3,1,222.04,88.39,59.44,2837,1,1622.87,1214.13,0,Boiled Dinner Paleo,Dinner,Paleo,Boiled
50.14,1,66.92,1.75,21.85,2.0,80,1,2,3,253.81,101.78,67.49,1791,1,808.49,982.51,0,Grilled Dinner Low-Carb,Dinner,Low-Carb,Grilled
31.18,0,67.12,1.68,23.78,1.98,13,2,1,0,187.87,76.09,50.93,1811,2,1102.52,708.48,0,Baked Lunch Keto,Lunch,Keto,Baked
35.18,0,100.94,1.63,37.99,2.99,2,0,2,0,175.77,70.46,47.0,2706,2,1089.0,1617.0,0,Baked Breakfast Low-Carb,Breakfast,Low-Carb,Baked
38.98,1,50.56,1.61,19.51,3.02,24,0,0,1,194.64,76.63,51.13,1530,1,1399.77,130.23,0,Boiled Breakfast Balanced,Breakfast,Balanced,Boiled
45.24,0,47.33,1.79,14.77,2.0,134,2,2,5,209.13,84.09,55.55,1418,3,1050.32,367.68,0,Roasted Lunch Low-Carb,Lunch,Low-Carb,Roasted
44.17,0,60.9,1.55,25.35,2.98,6,1,0,0,232.72,93.46,62.79,1706,0,1352.47,353.53,0,Baked Dinner Balanced,Dinner,Balanced,Baked
50.03,0,51.88,1.71,17.74,3.02,6,1,0,0,276.46,109.89,72.82,1486,1,1792.43,-306.43,1,Baked Dinner Balanced,Dinner,Balanced,Baked
55.81,1,82.44,1.87,23.58,3.03,47,3,5,1,248.76,99.16,66.03,2323,1,2159.3,163.7,0,Boiled Snack Vegetarian,Snack,Vegetarian,Boiled
45.51,1,103.38,1.77,33.0,3.0,16,2,4,0,164.65,65.75,43.95,2665,1,1425.2,1239.8,0,Baked Lunch Vegan,Lunch,Vegan,Baked
54.15,1,78.71,1.6,30.75,4.0,157,2,1,6,174.44,70.86,47.13,2156,0,1064.71,1091.29,0,Steamed Lunch Keto,Lunch,Keto,Steamed
46.89,1,82.36,1.84,24.33,3.0,146,0,2,6,234.2,93.53,61.78,2493,1,1809.91,683.09,0,Steamed Breakfast Low-Carb,Breakfast,Low-Carb,Steamed
57.05,1,56.16,1.99,14.18,2.01,144,0,0,6,191.64,76.4,50.93,1552,0,1095.31,456.69,0,Steamed Breakfast Balanced,Breakfast,Balanced,Steamed
47.21,1,128.7,1.65,47.27,3.01,86,2,2,3,246.06,97.02,65.08,3195,0,676.98,2518.02,0,Grilled Lunch Low-Carb,Lunch,Low-Carb,Grilled
58.63,0,76.6,1.77,24.45,2.98,148,0,4,6,304.37,120.69,79.86,1985,3,963.6,1021.4,0,Steamed Breakfast Vegan,Breakfast,Vegan,Steamed
43.21,1,68.96,1.52,29.85,2.02,118,3,4,4,288.09,113.86,77.29,1860,1,1862.75,-2.75,1,Raw Snack Vegan,Snack,Vegan,Raw
22.85,1,41.48,1.58,16.62,2.99,68,3,2,2,198.91,79.58,53.5,992,1,680.06,311.94,0,Fried Snack Low-Carb,Snack,Low-Carb,Fried
30.99,1,49.91,1.62,19.02,2.0,33,1,3,1,195.28,78.84,52.51,1316,0,484.0,832.0,0,Boiled Dinner Paleo,Dinner,Paleo,Boiled
42.88,1,56.49,1.79,17.63,1.99,125,0,5,5,258.12,103.57,68.16,1515,3,1528.8,-13.8,1,Roasted Breakfast Vegetarian,Breakfast,Vegetarian,Roasted
38.56,0,127.33,1.82,38.44,2.99,79,1,1,3,249.92,101.76,67.85,3464,3,899.25,2564.75,0,Grilled Dinner Keto,Dinner,Keto,Grilled
55.03,1,51.71,1.68,18.32,1.97,25,0,1,1,215.95,86.86,57.52,1533,0,676.37,856.63,0,Boiled Breakfast Keto,Breakfast,Keto,Boiled
51.92,1,79.38,1.51,34.81,1.97,81,1,3,3,179.29,71.58,48.15,2115,3,495.0,1620.0,0,Grilled Dinner Paleo,Dinner,Paleo,Grilled
44.9,1,73.0,1.76,23.57,3.0,137,2,5,5,335.68,134.2,90.11,2010,0,1084.8,925.2,0,Roasted Lunch Vegetarian,Lunch,Vegetarian,Roasted
52.12,1,58.18,1.56,23.91,3.0,55,1,1,2,294.94,118.18,79.52,1627,0,1716.0,-89.0,1,Fried Dinner Keto,Dinner,Keto,Fried
36.61,0,48.47,1.67,17.38,3.0,150,1,0,6,290.93,115.65,77.24,1274,0,1225.42,48.58,0,Steamed Dinner Balanced,Dinner,Balanced,Steamed
48.97,1,84.87,1.67,30.43,2.99,153,1,3,6,230.45,92.35,61.3,2333,1,2620.93,-287.93,1,Steamed Dinner Paleo,Dinner,Paleo,Steamed
47.08,0,58.63,1.79,18.3,3.0,18,3,0,0,212.7,84.62,56.19,1672,0,1363.2,308.8,0,Baked Snack Balanced,Snack,Balanced,Baked
20.86,1,59.86,1.7,20.71,4.0,124,0,4,5,390.4,157.06,104.49,1869,3,1534.24,334.76,0,Roasted Breakfast Vegan,Breakfast,Vegan,Roasted
50.96,0,59.13,1.65,21.72,2.99,74,0,2,3,222.99,88.4,59.06,1656,2,1313.21,342.79,0,Grilled Breakfast Low-Carb,Breakfast,Low-Carb,Grilled
41.03,1,77.73,1.76,25.09,1.99,86,2,2,3,251.05,100.89,67.02,2233,2,1363.07,869.93,0,Grilled Lunch Low-Carb,Lunch,Low-Carb,Grilled
50.07,0,64.64,1.79,20.17,3.0,24,0,0,1,329.57,131.79,87.6,1867,2,1262.55,604.45,0,Boiled Breakfast Balanced,Breakfast,Balanced,Boiled
36.79,0,73.84,1.7,25.55,2.01,157,2,1,6,321.1,129.04,86.42,1931,0,466.4,1464.6,0,Steamed Lunch Keto,Lunch,Keto,Steamed
35.96,0,83.65,1.94,22.23,2.97,51,0,3,2,243.71,98.06,65.3,2424,1,2557.73,-133.73,1,Fried Breakfast Paleo,Breakfast,Paleo,Fried
28.22,0,62.11,1.6,24.26,2.0,88,2,4,3,238.1,96.18,63.54,1809,2,1187.01,621.99,0,Grilled Lunch Vegan,Lunch,Vegan,Grilled
44.82,0,52.31,1.88,14.8,2.98,146,0,2,6,331.5,133.72,88.9,1675,0,1026.34,648.66,0,Steamed Breakfast Low-Carb,Breakfast,Low-Carb,Steamed
55.98,1,89.79,1.68,31.81,2.99,93,3,3,3,193.38,78.2,51.74,2440,0,1839.38,600.62,0,Grilled Snack Paleo,Snack,Paleo,Grilled
43.05,0,43.01,1.66,15.61,3.02,29,0,5,1,334.08,133.78,89.38,1081,1,896.21,184.79,0,Boiled Breakfast Vegetarian,Breakfast,Vegetarian,Boiled
51.85,1,67.78,1.63,25.51,2.01,79,1,1,3,228.54,91.14,60.98,1833,0,1038.4,794.6,0,Grilled Dinner Keto,Dinner,Keto,Grilled
53.29,1,104.08,1.84,30.74,2.98,12,2,0,0,172.92,67.82,45.52,2777,1,820.56,1956.44,0,Baked Lunch Balanced,Lunch,Balanced,Baked
49.02,1,61.93,1.66,22.47,2.98,155,1,5,6,270.38,108.94,72.41,1825,3,985.58,839.42,0,Steamed Dinner Vegetarian,Dinner,Vegetarian,Steamed
20.82,1,74.57,1.93,20.02,3.0,100,0,4,4,316.13,126.58,84.16,1921,1,1729.2,191.8,0,Raw Breakfast Vegan,Breakfast,Vegan,Raw
19.14,1,48.17,1.68,17.07,3.99,156,2,0,6,185.49,74.5,49.26,1351,1,1258.4,92.6,0,Steamed Lunch Balanced,Lunch,Balanced,Steamed
57.03,0,61.27,1.52,26.52,3.0,119,3,5,4,336.96,134.63,90.52,1864,0,808.86,1055.14,0,Raw Snack Vegetarian,Snack,Vegetarian,Raw
57.52,0,112.02,1.61,43.22,3.01,21,3,3,0,170.03,67.46,45.32,3007,1,1650.0,1357.0,0,Baked Snack Paleo,Snack,Paleo,Baked
37.31,0,76.8,1.82,23.19,2.99,145,0,1,6,189.67,76.1,50.69,2162,1,1981.65,180.35,0,Steamed Breakfast Keto,Breakfast,Keto,Steamed
24.15,1,87.88,1.79,27.43,3.01,103,1,1,4,171.98,68.58,46.09,2534,2,2069.31,464.69,0,Raw Dinner Keto,Dinner,Keto,Raw
53.25,0,47.35,1.76,15.29,4.02,118,3,4,4,297.08,117.86,78.99,1436,0,1008.0,428.0,0,Raw Snack Vegan,Snack,Vegan,Raw
39.89,1,80.08,1.76,25.85,2.99,85,2,1,3,236.33,94.1,62.84,2184,1,2347.0,-163.0,1,Grilled Lunch Keto,Lunch,Keto,Grilled
48.45,1,61.42,1.66,22.29,3.02,159,2,3,6,271.76,108.15,72.2,1832,3,979.2,852.8,0,Steamed Lunch Paleo,Lunch,Paleo,Steamed
33.18,1,78.11,1.71,26.71,1.98,87,2,3,3,350.72,139.82,93.06,2087,2,1060.26,1026.74,0,Grilled Lunch Paleo,Lunch,Paleo,Grilled
53.06,1,84.07,1.76,27.14,2.02,59,1,5,2,251.03,100.38,66.7,2336,0,1736.8,599.2,0,Fried Dinner Vegetarian,Dinner,Vegetarian,Fried
52.85,0,51.27,1.7,17.74,2.01,102,1,0,4,367.01,146.83,98.25,1443,1,1519.26,-76.26,1,Raw Dinner Balanced,Dinner,Balanced,Raw
50.03,0,50.98,1.5,22.66,3.01,100,0,4,4,226.25,90.6,60.45,1507,1,1612.23,-105.23,1,Raw Breakfast Vegan,Breakfast,Vegan,Raw
37.22,0,73.72,1.69,25.81,1.98,125,0,5,5,320.05,128.87,86.01,1849,2,533.63,1315.37,0,Roasted Breakfast Vegetarian,Breakfast,Vegetarian,Roasted
42.48,0,72.75,1.69,25.47,3.0,33,1,3,1,218.16,88.1,58.12,2078,2,1152.71,925.29,0,Boiled Dinner Paleo,Dinner,Paleo,Boiled
49.76,1,61.1,1.75,19.95,3.98,5,0,5,0,250.27,100.13,66.49,1695,1,1624.95,70.05,0,Baked Breakfast Vegetarian,Breakfast,Vegetarian,Baked
59.0,1,126.54,1.69,44.31,3.0,91,3,1,3,237.08,95.33,62.87,3443,3,811.8,2631.2,0,Grilled Snack Keto,Snack,Keto,Grilled
42.75,0,66.42,1.83,19.83,2.99,112,2,4,4,231.02,92.53,61.53,1836,3,799.2,1036.8,0,Raw Lunch Vegan,Lunch,Vegan,Raw
42.39,0,47.7,1.77,15.23,2.99,120,0,0,5,308.89,123.78,82.39,1316,3,396.0,920.0,0,Roasted Breakfast Balanced,Breakfast,Balanced,Roasted
53.81,0,55.36,1.71,18.93,2.01,77,0,5,3,287.86,115.17,77.16,1535,2,751.72,783.28,0,Grilled Breakfast Vegetarian,Breakfast,Vegetarian,Grilled
46.87,0,82.37,1.84,24.33,3.04,11,1,5,0,233.21,92.96,61.94,2294,0,1316.3,977.7,0,Baked Dinner Vegetarian,Dinner,Vegetarian,Baked
45.27,1,88.14,1.78,27.82,3.01,106,1,4,4,175.25,69.61,46.57,2561,1,2187.9,373.1,0,Raw Dinner Vegan,Dinner,Vegan,Raw
53.98,1,86.77,1.76,28.01,3.02,154,1,4,6,296.6,117.88,79.2,2192,1,1965.16,226.84,0,Steamed Dinner Vegan,Dinner,Vegan,Steamed
56.87,0,61.88,1.52,26.78,3.01,39,2,3,1,337.0,135.3,89.96,1883,1,1114.21,768.79,0,Boiled Lunch Paleo,Lunch,Paleo,Boiled
45.91,1,66.39,1.73,22.18,2.01,94,3,4,3,233.85,92.67,61.97,1818,2,1090.98,727.02,0,Grilled Snack Vegan,Snack,Vegan,Grilled
26.82,1,58.83,1.79,18.36,1.97,98,0,2,4,209.64,84.22,56.27,1334,0,1226.54,107.46,0,Raw Breakfast Low-Carb,Breakfast,Low-Carb,Raw
24.88,1,50.38,1.98,12.85,4.01,71,3,5,2,409.8,162.91,108.53,1409,0,1093.49,315.51,0,Fried Snack Vegetarian,Snack,Vegetarian,Fried
24.4,1,73.19,1.76,23.63,2.0,55,1,1,2,218.45,86.9,58.08,2037,1,1052.7,984.3,0,Fried Dinner Keto,Dinner,Keto,Fried
51.99,1,85.74,1.74,28.32,3.0,34,1,4,1,256.31,102.7,67.8,2238,2,2152.8,85.2,0,Boiled Dinner Vegan,Dinner,Vegan,Boiled
22.64,0,80.24,1.8,24.77,3.01,78,1,0,3,215.17,87.65,58.13,2246,2,1803.19,442.81,0,Grilled Dinner Balanced,Dinner,Balanced,Grilled
39.04,0,56.41,1.6,22.04,3.0,124,0,4,5,229.75,92.33,61.93,1531,3,1043.13,487.87,0,Roasted Breakfast Vegan,Breakfast,Vegan,Roasted
27.29,0,69.26,1.76,22.36,3.0,33,1,3,1,317.72,125.93,83.99,1896,0,836.0,1060.0,0,Boiled Dinner Paleo,Dinner,Paleo,Boiled
49.95,1,70.3,1.55,29.26,4.0,43,3,1,1,293.32,116.93,78.67,1840,2,733.27,1106.73,0,Boiled Snack Keto,Snack,Keto,Boiled
22.0,1,63.17,1.54,26.64,3.0,15,2,3,0,251.92,100.68,67.51,1963,2,1097.93,865.07,0,Baked Lunch Paleo,Lunch,Paleo,Baked
44.87,0,58.53,1.72,19.78,2.01,109,2,1,4,198.36,78.83,52.62,1707,0,1251.12,455.88,0,Raw Lunch Keto,Lunch,Keto,Raw
35.36,1,59.12,1.67,21.2,3.0,94,3,4,3,233.55,94.64,62.48,1655,0,1161.6,493.4,0,Grilled Snack Vegan,Snack,Vegan,Grilled
51.42,0,58.12,1.65,21.35,3.01,17,2,5,0,220.67,89.55,58.76,1588,0,1183.75,404.25,0,Baked Lunch Vegetarian,Lunch,Vegetarian,Baked
51.84,1,63.61,1.62,24.24,3.99,74,0,2,3,193.8,78.33,51.9,1899,0,1228.8,670.2,0,Grilled Breakfast Low-Carb,Breakfast,Low-Carb,Grilled
20.14,1,91.87,1.93,24.66,2.03,156,2,0,6,269.2,107.54,71.58,2391,1,1518.0,873.0,0,Steamed Lunch Balanced,Lunch,Balanced,Steamed
43.18,0,110.2,1.75,35.98,1.99,52,0,4,2,281.87,112.37,75.0,2935,0,958.33,1976.67,0,Fried Breakfast Vegan,Breakfast,Vegan,Fried
27.62,0,76.52,1.62,29.16,2.0,44,3,2,1,177.16,72.26,47.37,1965,1,1535.03,429.97,0,Boiled Snack Low-Carb,Snack,Low-Carb,Boiled
39.11,1,70.05,1.55,29.16,4.02,94,3,4,3,279.66,112.13,74.87,1782,2,839.2,942.8,0,Grilled Snack Vegan,Snack,Vegan,Grilled
31.94,0,79.02,1.62,30.11,3.0,54,1,0,2,295.88,118.43,79.01,2167,0,1126.4,1040.6,0,Fried Dinner Balanced,Dinner,Balanced,Fried
56.62,1,61.05,1.52,26.42,2.01,57,1,3,2,236.07,94.66,62.83,1597,2,1404.0,193.0,0,Fried Dinner Paleo,Dinner,Paleo,Fried
49.09,0,88.12,2.0,22.03,2.01,31,1,1,1,182.52,72.39,48.44,2290,1,2612.87,-322.87,1,Boiled Dinner Keto,Dinner,Keto,Boiled
55.3,0,79.56,1.66,28.87,3.99,73,0,1,3,298.89,119.85,79.85,2131,0,931.95,1199.05,0,Grilled Breakfast Keto,Breakfast,Keto,Grilled
25.3,1,75.83,1.96,19.74,1.99,31,1,1,1,241.51,95.98,64.57,1998,3,442.2,1555.8,0,Boiled Dinner Keto,Dinner,Keto,Boiled
31.39,1,64.35,1.7,22.27,3.01,19,3,1,0,337.36,135.06,89.69,1857,1,2814.93,-957.93,1,Baked Snack Keto,Snack,Keto,Baked
19.24,0,68.5,1.6,26.76,2.0,19,3,1,0,209.4,82.76,55.46,1768,3,772.2,995.8,0,Baked Snack Keto,Snack,Keto,Baked
24.9,1,123.92,1.99,31.29,3.0,64,2,4,2,230.59,92.13,61.07,3260,3,740.54,2519.46,0,Fried Lunch Vegan,Lunch,Vegan,Fried
23.13,0,43.78,1.62,16.68,2.97,95,3,5,3,259.19,103.38,69.71,1161,3,382.8,778.2,0,Grilled Snack Vegetarian,Snack,Vegetarian,Grilled
21.29,1,80.48,1.9,22.29,2.99,61,2,1,2,162.36,63.87,42.97,2234,2,2092.69,141.31,0,Fried Lunch Keto,Lunch,Keto,Fried
26.31,1,71.02,1.66,25.77,4.01,56,1,2,2,289.56,115.44,77.02,2036,3,534.11,1501.89,0,Fried Dinner Low-Carb,Dinner,Low-Carb,Fried
34.74,0,65.87,1.63,24.79,2.98,25,0,1,1,267.48,106.21,71.84,1852,0,960.8,891.2,0,Boiled Breakfast Keto,Breakfast,Keto,Boiled
25.44,1,48.46,1.77,15.47,3.0,73,0,1,3,276.15,110.19,73.42,1411,1,1531.2,-120.2,1,Grilled Breakfast Keto,Breakfast,Keto,Grilled
30.65,0,90.84,1.66,32.97,2.01,83,1,5,3,249.67,100.18,67.15,2545,0,1278.93,1266.07,0,Grilled Dinner Vegetarian,Dinner,Vegetarian,Grilled
30.96,0,48.75,1.65,17.91,4.01,32,1,2,1,244.15,97.79,65.36,1268,0,975.91,292.09,0,Boiled Dinner Low-Carb,Dinner,Low-Carb,Boiled
49.93,0,68.84,1.77,21.97,3.01,103,1,1,4,288.76,115.31,77.13,1852,3,740.36,1111.64,0,Raw Dinner Keto,Dinner,Keto,Raw
45.32,0,52.77,1.85,15.42,3.01,71,3,5,2,243.03,96.92,65.16,1407,1,1465.43,-58.43,1,Fried Snack Vegetarian,Snack,Vegetarian,Fried
38.36,1,61.83,1.54,26.07,2.01,32,1,2,1,194.11,77.58,51.61,1531,3,1058.4,472.6,0,Boiled Dinner Low-Carb,Dinner,Low-Carb,Boiled
35.03,1,44.6,1.62,16.99,1.98,24,0,0,1,172.52,68.81,45.75,1202,3,375.86,826.14,0,Boiled Breakfast Balanced,Breakfast,Balanced,Boiled
42.73,1,48.15,1.61,18.58,2.99,53,0,5,2,286.62,113.88,76.03,1526,1,1545.98,-19.98,1,Fried Breakfast Vegetarian,Breakfast,Vegetarian,Fried
42.23,0,50.67,1.64,18.84,3.01,139,3,1,5,205.18,82.84,55.4,1463,2,614.36,848.64,0,Roasted Snack Keto,Snack,Keto,Roasted
49.76,1,95.73,1.61,36.93,2.99,157,2,1,6,223.24,88.5,58.83,2495,3,825.93,1669.07,0,Steamed Lunch Keto,Lunch,Keto,Steamed
53.91,1,78.19,1.6,30.54,4.02,152,1,2,6,174.04,70.9,47.13,2238,2,1178.18,1059.82,0,Steamed Dinner Low-Carb,Dinner,Low-Carb,Steamed
30.98,0,61.22,1.77,19.54,3.98,71,3,5,2,261.43,104.26,69.63,1811,3,1352.51,458.49,0,Fried Snack Vegetarian,Snack,Vegetarian,Fried
54.3,0,87.06,1.95,22.9,2.0,29,0,5,1,267.15,107.75,72.47,2370,1,1432.99,937.01,0,Boiled Breakfast Vegetarian,Breakfast,Vegetarian,Boiled
58.04,1,56.48,1.7,19.54,3.01,109,2,1,4,206.15,83.42,54.89,1680,3,495.45,1184.55,0,Raw Lunch Keto,Lunch,Keto,Raw
37.03,1,76.6,1.82,23.13,3.0,137,2,5,5,188.84,74.81,51.21,2145,3,1079.1,1065.9,0,Roasted Lunch Vegetarian,Lunch,Vegetarian,Roasted
52.25,0,58.26,1.56,23.94,3.0,58,1,4,2,297.62,119.16,79.27,1659,3,1287.0,372.0,0,Fried Dinner Vegan,Dinner,Vegan,Fried
25.89,0,77.89,1.62,29.68,2.01,94,3,4,3,204.55,81.74,54.71,2181,2,1251.76,929.24,0,Grilled Snack Vegan,Snack,Vegan,Grilled
43.15,1,42.12,1.65,15.47,3.0,82,1,4,3,257.7,102.54,68.55,1333,0,1268.26,64.74,0,Grilled Dinner Vegan,Dinner,Vegan,Grilled
49.2,1,58.15,1.99,14.68,2.99,123,0,3,5,199.72,79.83,53.56,1754,0,827.2,926.8,0,Roasted Breakfast Paleo,Breakfast,Paleo,Roasted
18.0,0,64.08,1.59,25.35,2.01,161,2,5,6,215.08,86.21,57.4,1768,0,1956.7,-188.7,1,Steamed Lunch Vegetarian,Lunch,Vegetarian,Steamed
30.49,0,66.72,1.67,23.92,1.99,32,1,2,1,190.43,76.8,51.16,1909,2,1112.4,796.6,0,Boiled Dinner Low-Carb,Dinner,Low-Carb,Boiled
27.02,1,88.72,1.87,25.37,2.02,160,2,4,6,207.99,82.73,55.14,2505,2,1895.4,609.6,0,Steamed Lunch Vegan,Lunch,Vegan,Steamed
18.0,1,63.78,1.59,25.23,2.01,59,1,5,2,214.65,86.34,57.0,1862,2,2197.91,-335.91,1,Fried Dinner Vegetarian,Dinner,Vegetarian,Fried
55.1,1,62.93,1.7,21.78,3.02,98,0,2,4,298.84,119.42,80.12,1897,2,1296.9,600.1,0,Raw Breakfast Low-Carb,Breakfast,Low-Carb,Raw
44.97,1,64.8,1.78,20.45,3.98,82,1,4,3,288.31,115.2,76.24,1865,3,963.6,901.4,0,Grilled Dinner Vegan,Dinner,Vegan,Grilled
53.76,1,75.21,1.61,29.02,3.01,9,1,3,0,238.34,95.32,63.39,2038,3,1016.05,1021.95,0,Baked Dinner Paleo,Dinner,Paleo,Baked
42.26,1,62.99,1.98,16.07,3.01,101,0,5,4,199.72,78.89,53.08,1798,2,1531.04,266.96,0,Raw Breakfast Vegetarian,Breakfast,Vegetarian,Raw
25.72,1,47.23,1.76,15.25,2.97,4,0,4,0,274.08,110.47,73.52,1297,3,820.8,476.2,0,Baked Breakfast Vegan,Breakfast,Vegan,Baked
41.05,0,72.27,1.83,21.58,3.01,110,2,2,4,217.84,86.87,57.97,1979,2,1234.28,744.72,0,Raw Lunch Low-Carb,Lunch,Low-Carb,Raw
33.09,0,58.91,1.67,21.12,2.0,98,0,2,4,244.43,98.35,65.44,1648,3,598.96,1049.04,0,Raw Breakfast Low-Carb,Breakfast,Low-Carb,Raw
22.81,0,46.93,1.6,18.33,2.99,118,3,4,4,269.95,108.31,72.37,1361,0,670.02,690.98,0,Raw Snack Vegan,Snack,Vegan,Raw
18.94,0,64.28,1.63,24.19,2.0,143,3,5,5,300.56,120.21,79.28,1667,3,1465.27,201.73,0,Roasted Snack Vegetarian,Snack,Vegetarian,Roasted
35.26,1,70.04,1.79,21.86,3.0,26,0,2,1,297.15,119.58,79.82,2126,2,1166.4,959.6,0,Boiled Breakfast Low-Carb,Breakfast,Low-Carb,Boiled
37.9,0,88.05,1.79,27.48,3.0,91,3,1,3,426.43,172.02,114.58,2548,2,2034.23,513.77,0,Grilled Snack Keto,Snack,Keto,Grilled
51.8,0,44.2,1.62,16.84,2.02,62,2,2,2,240.14,95.51,64.5,1199,0,1230.88,-31.88,1,Fried Lunch Low-Carb,Lunch,Low-Carb,Fried
36.05,1,57.24,1.64,21.28,3.99,35,1,5,1,213.59,86.75,57.38,1733,3,820.8,912.2,0,Boiled Dinner Vegetarian,Dinner,Vegetarian,Boiled
24.68,1,46.52,1.71,15.91,2.99,18,3,0,0,319.26,126.82,84.55,1166,3,580.27,585.73,0,Baked Snack Balanced,Snack,Balanced,Baked
58.87,0,70.71,1.68,25.05,2.0,62,2,2,2,268.18,107.13,71.54,1909,3,825.93,1083.07,0,Fried Lunch Low-Carb,Lunch,Low-Carb,Fried
39.23,1,63.85,1.56,26.24,2.99,147,0,3,6,156.99,63.51,42.42,1809,2,1208.9,600.1,0,Steamed Breakfast Paleo,Breakfast,Paleo,Steamed
55.08,0,128.15,1.68,45.4,2.98,53,0,5,2,219.29,88.0,58.85,3373,0,1073.41,2299.59,0,Fried Breakfast Vegetarian,Breakfast,Vegetarian,Fried
29.32,0,72.01,1.55,29.97,2.99,113,2,5,4,304.79,121.65,81.66,2092,2,1307.89,784.11,0,Raw Lunch Vegetarian,Lunch,Vegetarian,Raw
31.93,0,86.11,1.6,33.64,2.99,72,0,0,3,198.66,79.34,53.28,2466,1,2860.0,-394.0,1,Grilled Breakfast Balanced,Breakfast,Balanced,Grilled
49.83,0,56.4,1.59,22.31,1.99,6,1,0,0,298.95,119.51,79.29,1465,0,1104.77,360.23,0,Baked Dinner Balanced,Dinner,Balanced,Baked
30.8,1,61.35,1.77,19.58,3.99,149,0,5,6,260.48,105.01,69.78,1830,1,2461.49,-631.49,1,Steamed Breakfast Vegetarian,Breakfast,Vegetarian,Steamed
58.5,1,74.79,1.75,24.42,3.99,17,2,5,0,200.91,79.49,52.98,2104,1,1307.99,796.01,0,Baked Lunch Vegetarian,Lunch,Vegetarian,Baked
33.9,1,54.07,1.52,23.4,3.01,7,1,1,0,224.37,89.31,59.0,1614,0,996.21,617.79,0,Baked Dinner Keto,Dinner,Keto,Baked
38.02,1,45.41,1.68,16.09,2.98,91,3,1,3,284.13,112.86,75.53,1309,1,1346.4,-37.4,1,Grilled Snack Keto,Snack,Keto,Grilled
48.65,0,81.99,1.84,24.22,2.99,8,1,2,0,322.24,129.03,85.75,2202,0,1245.92,956.08,0,Baked Dinner Low-Carb,Dinner,Low-Carb,Baked
33.65,1,101.95,1.71,34.87,3.01,117,3,3,4,234.26,92.71,62.61,2621,2,962.05,1658.95,0,Raw Snack Paleo,Snack,Paleo,Raw
35.89,0,121.37,1.93,32.58,2.99,21,3,3,0,205.82,82.27,55.25,3173,2,1609.2,1563.8,0,Baked Snack Paleo,Snack,Paleo,Baked
45.0,0,74.11,1.74,24.48,3.01,80,1,2,3,251.27,100.93,67.25,2153,1,1560.2,592.8,0,Grilled Dinner Low-Carb,Dinner,Low-Carb,Grilled
48.2,0,67.85,1.62,25.85,2.99,129,1,3,5,208.2,83.5,55.11,1887,1,749.52,1137.48,0,Roasted Dinner Paleo,Dinner,Paleo,Roasted
41.76,1,48.34,1.5,21.48,3.02,166,3,4,6,267.62,106.68,71.23,1233,2,1254.89,-21.89,1,Steamed Snack Vegan,Snack,Vegan,Steamed
27.88,1,62.17,1.62,23.69,3.0,11,1,5,0,218.73,86.82,58.42,1503,0,607.2,895.8,0,Baked Dinner Vegetarian,Dinner,Vegetarian,Baked
23.13,1,61.39,1.63,23.11,3.0,143,3,5,5,220.17,87.61,58.27,1742,1,2259.4,-517.4,1,Roasted Snack Vegetarian,Snack,Vegetarian,Roasted
43.14,0,82.85,1.85,24.21,3.0,1,0,1,0,154.89,61.88,41.36,2268,1,1610.4,657.6,0,Baked Breakfast Keto,Breakfast,Keto,Baked
